shipment_id,date,importer_id,exporter_id,origin_country,destination_country,hs_code,transport_mode,weight_kg,declared_value_usd,market_value_usd,under_valuation_pct,past_violations,doc_anomaly_score,network_risk_score,odd_route_flag,offhour_flag,risk_score,risk_label
SHP000160,2024-07-20,IMP2501,EXP4475,ZAF,GBR,300490,Land,2496.16,3965.07,13216.89,0.6999997730177069,0,0.24,0.192,0,0,38.93998978579681,0
SHP000161,2023-05-14,IMP3063,EXP4362,NGA,GBR,100630,Air,977.28,1436.4,4788.01,0.7000006265651074,0,0.265,0.093,0,0,37.335028195429835,0
SHP000162,2023-04-23,IMP6383,EXP3417,BRA,NGA,490199,Sea,331.79,4101.65,13672.17,0.700000073141279,1,0.187,0.185,0,0,46.00500329135756,0
SHP000163,2022-10-24,IMP3129,EXP9850,NGA,USA,620342,Air,601.24,4548.99,10532.73,0.568109122706079,0,0.235,0.316,0,0,35.409910521773554,0
SHP000164,2022-02-22,IMP3159,EXP1243,CHN,NGA,300490,Sea,401.17,2447.35,8157.84,0.7000002451629352,0,0.266,0.419,0,0,43.87001103233209,0
SHP000165,2022-12-23,IMP5347,EXP1858,ZAF,GBR,880220,Sea,271.1,6388.7,21295.68,0.7000001878315226,0,0.071,0.348,0,0,39.52500845241852,0
SHP000166,2022-05-11,IMP8802,EXP8344,UAE,NGA,870323,Sea,2548.88,9764.08,32546.94,0.7000000614497093,0,0.124,0.306,0,0,39.48000276523692,0
SHP000167,2024-10-28,IMP4629,EXP1710,BRA,USA,880220,Sea,380.32,23429.54,78098.47,0.7000000128043482,0,0.266,0.27,0,0,40.89000057619567,0
SHP000168,2022-03-05,IMP1996,EXP8847,BRA,USA,640399,Sea,2337.84,5566.21,18554.02,0.699999784413297,0,0.375,0.13,0,1,45.724990298598364,0
SHP000169,2024-06-27,IMP2204,EXP2323,UAE,USA,300490,Sea,2039.14,4944.82,16482.73,0.6999999393304386,0,0.039,0.482,0,1,47.72499726986974,0
SHP000170,2025-07-02,IMP9984,EXP6327,CHN,NGA,271019,Sea,1549.13,2756.08,9186.92,0.6999995645983638,0,0.295,0.144,0,0,38.80498040692637,0
SHP000171,2025-05-24,IMP8048,EXP2624,BRA,GBR,640399,Sea,451.24,3199.57,10665.22,0.6999996249491337,0,0.109,0.279,0,0,38.71498312271101,0
SHP000172,2023-03-17,IMP8046,EXP8398,GBR,USA,870899,Air,824.65,21479.05,71596.82,0.6999999441315969,1,0.176,0.226,0,0,46.65999748592186,0
SHP000173,2024-03-27,IMP7815,EXP2557,UAE,ZAF,720839,Air,433.24,12672.04,42240.15,0.7000001183707918,0,0.093,0.525,0,1,49.395005326685634,0
SHP000174,2022-11-09,IMP8770,EXP2099,NLD,NGA,620342,Sea,1533.3,7527.88,25092.94,0.7000000797036936,0,0.252,0.244,0,0,40.160003586666214,0
SHP000175,2024-02-03,IMP3131,EXP1982,USA,NGA,271019,Sea,1239.45,870.61,2902.03,0.6999996554136243,1,0.149,0.292,0,0,47.5749844936131,0
SHP000176,2022-09-08,IMP7730,EXP6793,BRA,GBR,870899,Sea,1299.96,8737.86,29126.21,0.7000001030000127,0,0.305,0.198,0,0,40.035004635000575,0
SHP000177,2025-05-14,IMP6119,EXP6761,UAE,ZAF,100630,Land,292.31,8852.63,22123.2,0.5998485752513198,0,0.445,0.076,0,0,35.1881858863094,0
SHP000178,2024-09-14,IMP4674,EXP2773,BRA,NGA,490199,Sea,1092.59,912.89,3042.98,0.7000013145009168,0,0.244,0.364,0,0,42.44005915254126,0
SHP000179,2023-07-25,IMP4705,EXP8030,BRA,GBR,730890,Sea,629.47,4155.65,13852.16,0.6999998556181852,0,0.084,0.072,0,0,34.19999350281833,0
SHP000180,2025-09-09,IMP5381,EXP1474,BRA,USA,070310,Sea,278.44,29210.2,97367.33,0.6999999897296146,0,0.2,0.235,0,1,45.19999953783265,0
SHP000181,2023-01-07,IMP3347,EXP7566,DEU,NGA,720839,Sea,492.38,8778.52,21072.16,0.5834067319154752,0,0.355,0.432,0,0,40.21830293619638,0
SHP000182,2023-03-17,IMP7163,EXP7878,GBR,NGA,271019,Air,1347.26,5081.91,16939.69,0.6999998229011275,0,0.059,0.307,0,0,38.524992030550735,0
SHP000183,2023-10-27,IMP2391,EXP1861,CHN,GBR,730890,Sea,2458.5,22242.38,74141.27,0.7000000134877646,0,0.243,0.179,0,0,38.72500060694941,0
SHP000184,2024-05-18,IMP8957,EXP8242,GBR,NGA,271019,Sea,406.06,15739.1,52463.68,0.7000000762432219,0,0.125,0.088,0,0,35.135003430944984,0
SHP000185,2024-05-30,IMP2816,EXP5640,ZAF,GBR,870323,Sea,917.9,23549.74,78499.15,0.7000000636949572,0,0.209,0.069,0,0,36.01500286627307,0
SHP000186,2022-04-04,IMP4612,EXP7475,IND,USA,870323,Sea,357.01,1978.8,6595.99,0.6999995451782068,0,0.023,0.031,0,0,32.4649795330193,0
SHP000187,2023-03-09,IMP3248,EXP5186,NGA,ZAF,070310,Sea,1465.63,4571.85,15239.51,0.7000001968567231,0,0.333,0.175,0,0,39.99500885855254,0
SHP000188,2024-05-31,IMP3878,EXP3116,USA,NGA,070310,Sea,1090.14,21758.18,72527.25,0.6999999310603946,0,0.295,0.471,0,0,45.344996897717756,0
SHP000189,2023-12-27,IMP2180,EXP7505,ZAF,GBR,870323,Sea,1073.56,24503.88,81679.6,0.7,0,0.201,0.633,0,1,53.175,0
SHP000190,2022-06-09,IMP6129,EXP8033,NGA,ZAF,850440,Sea,2339.73,6007.45,20024.85,0.7000002496897604,0,0.222,0.641,0,0,47.65001123603922,0
SHP000191,2022-02-12,IMP6321,EXP3815,UAE,GBR,640399,Sea,1158.92,9607.37,32024.57,0.7000000312260242,0,0.01,0.332,0,0,38.29000140517108,0
SHP000192,2022-08-05,IMP4986,EXP8138,IND,USA,730890,Sea,1316.56,2901.04,9670.12,0.6999995863546677,1,0.317,0.211,0,0,48.47498138596005,0
SHP000193,2023-09-28,IMP6562,EXP4630,BRA,GBR,271019,Sea,440.25,5091.54,16971.8,0.7,0,0.26,0.22,0,1,45.8,0
SHP000194,2022-08-22,IMP9693,EXP9355,CHN,NGA,271019,Sea,347.57,1296.63,4322.1,0.7,0,0.157,0.417,0,1,48.19499999999999,0
SHP000195,2025-08-14,IMP3419,EXP4871,NLD,NGA,730890,Air,1017.9,1067.66,3558.87,0.7000002809880663,0,0.293,0.321,1,0,48.31501264446298,0
SHP000196,2022-11-10,IMP2234,EXP3902,DEU,NGA,490199,Sea,1534.46,2063.67,6878.89,0.6999995638831265,0,0.244,0.396,0,0,43.07998037474069,0
SHP000197,2025-04-01,IMP8354,EXP6295,IND,ZAF,851712,Air,2793.14,27811.64,92705.45,0.6999999460657382,0,0.086,0.481,0,0,42.40999757295822,0
SHP000198,2024-08-18,IMP8245,EXP5961,NLD,ZAF,401110,Sea,491.92,1532.32,5107.72,0.6999992168717157,0,0.175,0.367,0,0,41.464964759227215,0
SHP000199,2023-09-28,IMP8565,EXP8404,NGA,USA,730890,Sea,1109.31,4875.82,16252.72,0.6999997538873493,0,0.123,0.764,0,0,48.62498892493072,0
SHP000200,2022-07-04,IMP9307,EXP7299,NLD,NGA,640399,Sea,133.49,3545.23,11817.44,0.7000001692413924,0,0.063,0.089,0,0,34.22500761586266,0
SHP000201,2025-03-16,IMP4084,EXP6267,BRA,GBR,100630,Sea,950.44,3498.48,11661.61,0.7000002572543585,0,0.4,0.222,0,0,41.94001157644613,0
SHP000202,2024-07-11,IMP2695,EXP6626,BRA,GBR,401110,Land,521.31,8071.32,26904.41,0.7000001115058833,0,0.183,0.539,0,0,45.02500501776475,0
SHP000203,2022-03-22,IMP5059,EXP8172,GBR,ZAF,870323,Sea,728.97,19260.26,64200.88,0.700000062304442,0,0.159,0.251,0,1,44.90500280369989,0
SHP000204,2024-01-16,IMP7108,EXP5634,BRA,ZAF,870323,Sea,493.45,14175.71,47252.37,0.7000000211629597,0,0.114,0.127,0,0,35.75000095233318,0
SHP000205,2025-07-16,IMP6482,EXP2079,NLD,GBR,940350,Sea,856.44,5054.64,16848.8,0.7,0,0.273,0.048,0,1,42.555,0
SHP000206,2025-09-06,IMP3463,EXP6461,BRA,NGA,840733,Sea,491.64,4704.95,15683.17,0.7000000637626194,0,0.353,0.023,0,0,37.25500286931787,0
SHP000207,2025-09-05,IMP7421,EXP3112,CHN,NGA,730890,Sea,870.63,2021.07,6736.91,0.7000004453080122,0,0.231,0.336,0,0,41.68502003886055,0
SHP000208,2025-08-10,IMP6381,EXP3093,USA,GBR,640399,Sea,5507.98,9132.18,30440.59,0.6999999014473767,1,0.322,0.097,0,0,46.26999556513195,0
SHP000209,2024-05-17,IMP9331,EXP6928,BRA,USA,271019,Sea,3621.93,5654.11,18847.03,0.6999999469412421,0,0.365,0.135,0,0,39.674997612355895,0
SHP000210,2023-12-01,IMP8967,EXP4145,DEU,NGA,420222,Land,83.0,2273.92,7579.72,0.6999994722760208,0,0.367,0.164,0,0,40.28497625242094,0
SHP000211,2022-07-27,IMP9317,EXP9843,CHN,NGA,401110,Sea,838.65,8989.49,29964.97,0.7000000333723011,0,0.304,0.265,0,0,41.360001501753544,0
SHP000212,2025-06-19,IMP3147,EXP7172,BRA,USA,100630,Sea,267.01,7341.58,24471.94,0.7000000817262546,0,0.063,0.204,0,0,36.525003677681454,0
SHP000213,2022-12-06,IMP8170,EXP1715,CHN,NGA,940350,Air,238.18,4202.36,14007.87,0.7000000713884409,0,0.203,0.339,0,0,41.32500321247984,0
SHP000214,2024-07-08,IMP4833,EXP9749,ZAF,GBR,851712,Sea,2090.25,26060.76,86869.2,0.7,0,0.206,0.592,0,0,46.42999999999999,0
SHP000215,2025-03-14,IMP8218,EXP8564,IND,NGA,490199,Sea,1840.87,6827.71,22759.02,0.6999998242455079,1,0.302,0.232,0,0,48.66999209104785,0
SHP000216,2022-11-28,IMP4271,EXP3267,UAE,USA,870323,Sea,315.82,15725.9,52419.66,0.6999999618463759,0,0.131,0.194,0,0,37.34499828308692,0
SHP000217,2025-02-09,IMP2680,EXP9452,NGA,ZAF,852872,Air,173.66,26619.02,88730.06,0.6999999774597245,0,0.351,0.231,0,0,41.3849989856876,0
SHP000218,2023-07-13,IMP8361,EXP9410,DEU,ZAF,271019,Air,739.03,8939.34,29797.79,0.6999998993213926,0,0.146,0.138,0,1,42.449995469462664,0
SHP000219,2023-03-31,IMP8391,EXP6727,UAE,NGA,271019,Land,297.28,2677.23,8924.09,0.6999996638312702,0,0.229,0.481,0,0,44.55498487240716,0
SHP000220,2024-02-05,IMP4862,EXP7326,UAE,ZAF,100630,Sea,278.91,1240.0,4133.34,0.7000004838701873,1,0.356,0.083,0,0,46.50002177415843,0
SHP000221,2022-07-22,IMP6493,EXP3392,NLD,ZAF,610910,Sea,307.1,9543.16,31810.54,0.7000000628722429,0,0.23,0.309,0,0,41.130002829250934,0
SHP000222,2022-10-12,IMP8685,EXP8349,DEU,NGA,852872,Sea,927.74,4131.81,11471.37,0.6398154710378969,0,0.3,0.092,0,0,35.13169619670536,0
SHP000223,2022-11-03,IMP9991,EXP9647,USA,GBR,070310,Sea,212.58,9005.74,30019.14,0.7000000666241605,0,0.174,0.341,0,0,40.930002998087225,0
SHP000224,2022-04-08,IMP4906,EXP7878,DEU,GBR,610910,Sea,572.66,2466.19,8220.63,0.6999998783548219,0,0.034,0.441,0,0,40.82999452596699,0
SHP000225,2024-10-20,IMP9782,EXP1269,IND,GBR,271019,Sea,210.55,1939.3,6464.35,0.700000773472971,1,0.278,0.098,0,0,45.630034806283696,0
SHP000226,2022-01-04,IMP6780,EXP4941,ZAF,GBR,401110,Sea,395.34,7846.77,26155.9,0.7,0,0.114,0.193,0,0,37.06999999999999,0
SHP000227,2024-01-09,IMP2108,EXP9618,CHN,GBR,271019,Sea,1619.28,34427.48,114758.28,0.7000000348558727,0,0.34,0.342,0,0,43.440001568514276,0
SHP000228,2024-08-20,IMP1713,EXP7338,BRA,GBR,870899,Sea,229.39,6770.85,22569.49,0.6999998670771914,0,0.424,0.11,0,1,46.05999401847362,0
SHP000229,2022-05-19,IMP6649,EXP4950,DEU,ZAF,070310,Sea,3058.64,639.37,2131.24,0.7000009384208254,0,0.077,0.063,0,1,39.91504222893714,0
SHP000230,2023-11-12,IMP3185,EXP1726,GBR,USA,880220,Air,4244.8,18026.87,51985.57,0.6532331952886157,0,0.082,0.089,0,0,32.4054937879877,0
SHP000231,2024-08-09,IMP8840,EXP3986,NLD,GBR,420222,Air,333.91,2659.39,8864.64,0.700000225615479,0,0.188,0.54,0,0,45.12001015269655,0
SHP000232,2023-02-17,IMP1717,EXP4268,GBR,USA,851712,Sea,351.96,5247.16,17490.54,0.7000001143475273,0,0.356,0.584,0,1,54.52000514563873,0
SHP000233,2025-01-17,IMP8756,EXP5150,NLD,ZAF,640399,Sea,1154.18,4414.71,14715.7,0.7,1,0.124,0.097,0,0,43.3,0
SHP000234,2022-04-08,IMP6438,EXP5476,ZAF,NGA,640399,Sea,1102.13,1771.55,5905.18,0.7000006773713926,0,0.129,0.583,0,0,45.09503048171267,0
SHP000235,2024-06-19,IMP7334,EXP6554,NLD,NGA,850440,Air,1937.85,2627.76,8395.1,0.6869888387273528,0,0.092,0.273,1,0,43.75449774273088,0
SHP000236,2024-11-29,IMP5369,EXP2353,IND,ZAF,852872,Sea,4923.48,5605.01,18683.36,0.6999998929528736,0,0.127,0.189,0,1,43.18499518287931,0
SHP000237,2023-01-05,IMP9937,EXP5813,GBR,USA,850440,Sea,466.22,614.31,2047.69,0.6999985349344873,0,0.161,0.373,0,0,41.37493407205193,0
SHP000238,2023-09-20,IMP8305,EXP7981,USA,NGA,720839,Sea,979.13,3716.6,12388.65,0.6999995964047737,0,0.316,0.249,0,0,41.21998183821482,0
SHP000239,2023-12-24,IMP8126,EXP5498,IND,NGA,730890,Sea,895.51,13355.03,44516.76,0.6999999550731005,0,0.388,0.149,0,0,40.29999797828952,0
SHP000240,2024-04-11,IMP6952,EXP9406,NGA,GBR,271019,Sea,313.34,2458.41,6463.11,0.6196242985188245,0,0.258,0.452,0,1,46.7930934333471,0
SHP000241,2025-05-29,IMP8179,EXP1570,CHN,USA,070310,Sea,749.88,3867.33,12891.11,0.7000002327185169,0,0.163,0.734,0,0,48.62501047233326,0
SHP000242,2025-03-07,IMP1530,EXP3513,ZAF,NGA,730890,Sea,759.96,2754.4,7341.66,0.6248259930315487,0,0.319,0.206,0,0,37.022169686419694,0
SHP000243,2022-06-07,IMP3255,EXP9674,NLD,USA,730890,Sea,829.47,1695.81,5652.69,0.6999994692792282,0,0.168,0.144,0,0,36.899976117565274,0
SHP000244,2022-08-21,IMP1424,EXP4048,NLD,GBR,620342,Sea,423.34,2725.53,9085.1,0.7,0,0.199,0.007,0,0,34.625,0
SHP000245,2023-06-18,IMP8311,EXP4515,UAE,GBR,870899,Sea,184.8,25997.73,86659.1,0.7,0,0.08,0.051,0,0,33.72,0
SHP000246,2022-10-05,IMP2213,EXP8406,DEU,ZAF,852872,Sea,2406.21,2888.1,9626.99,0.6999996883761176,0,0.297,0.205,0,0,40.054985976925295,0
SHP000247,2023-10-17,IMP6692,EXP2063,IND,NGA,271019,Air,1335.48,57521.59,191738.64,0.7000000104308657,0,0.18,0.083,0,0,35.86000046938895,0
SHP000248,2025-07-30,IMP3852,EXP6922,DEU,GBR,640399,Air,630.57,6285.55,20951.85,0.700000238642411,0,0.462,0.394,0,0,46.3100107389085,0
SHP000249,2023-04-30,IMP9094,EXP1430,USA,GBR,490199,Air,846.93,3585.24,7660.83,0.5320037123914771,0,0.041,0.114,0,0,26.83516705761647,0
SHP000250,2025-02-03,IMP3126,EXP2412,NLD,GBR,851712,Air,367.2,18603.02,34447.66,0.459962737672167,0,0.279,0.093,0,0,26.743323195247513,0
SHP000251,2024-04-18,IMP2208,EXP3053,UAE,NGA,852872,Sea,822.08,6003.69,20012.29,0.6999998500921184,1,0.157,0.508,0,0,52.014993254145324,0
SHP000252,2024-11-25,IMP6644,EXP3102,GBR,ZAF,851712,Sea,3651.25,4646.06,15486.87,0.7000000645708268,0,0.148,0.158,0,1,42.880002905687206,0
SHP000253,2022-09-22,IMP8088,EXP9238,BRA,ZAF,880220,Sea,537.57,11722.7,39075.65,0.6999998720430753,0,0.204,0.058,0,0,35.719994241938394,0
SHP000254,2023-09-15,IMP3697,EXP3653,NGA,ZAF,300490,Sea,804.61,4070.42,13568.07,0.7000000737024499,0,0.024,0.078,0,0,33.42000331661024,0
SHP000255,2024-11-28,IMP5653,EXP2292,ZAF,NGA,730890,Land,1822.89,1934.17,6447.23,0.6999998448946292,0,0.29,0.162,0,0,39.08999302025831,0
SHP000256,2023-09-13,IMP9740,EXP2530,BRA,NGA,620342,Sea,5841.62,5564.54,18548.45,0.6999997304356969,0,0.18,0.263,0,1,45.45998786960636,0
SHP000257,2022-11-12,IMP3804,EXP6531,CHN,GBR,880220,Land,1875.72,15539.59,51798.63,0.6999999806944701,0,0.373,0.252,0,0,42.134999131251156,0
SHP000258,2025-08-06,IMP5336,EXP4453,NGA,USA,070310,Sea,10711.64,6563.13,20722.8,0.6832894203486015,0,0.164,0.105,0,0,35.308023915687066,0
SHP000259,2024-10-16,IMP9938,EXP5745,UAE,USA,940350,Sea,412.43,2449.53,8165.1,0.7,0,0.284,0.33,0,1,48.36,0
SHP000260,2024-04-11,IMP5873,EXP8430,DEU,GBR,852872,Sea,915.12,9232.19,30773.97,0.7000000324949949,0,0.017,0.129,0,0,34.33500146227477,0
SHP000261,2024-09-18,IMP8609,EXP4342,GBR,NGA,420222,Sea,165.58,5451.66,18172.2,0.7,0,0.212,0.082,0,1,42.31999999999999,0
SHP000262,2023-10-16,IMP6658,EXP7532,CHN,NGA,720839,Air,514.03,7778.24,25927.45,0.6999998071541937,0,0.128,0.023,0,1,39.87999132193872,0
SHP000263,2023-10-16,IMP4960,EXP8642,NLD,NGA,870323,Sea,616.0,5914.66,19715.52,0.6999997971141517,0,0.273,0.169,0,0,38.97499087013683,0
SHP000264,2022-04-14,IMP5754,EXP7293,IND,NGA,610910,Sea,616.54,4998.48,16661.6,0.7,1,0.15,0.137,0,0,44.49,0
SHP000265,2022-11-24,IMP6364,EXP6123,UAE,ZAF,610910,Land,1530.35,3783.29,12610.98,0.7000003171839143,0,0.09,0.189,0,1,42.630014273276146,0
SHP000266,2024-08-14,IMP9171,EXP6055,CHN,NGA,852872,Land,925.76,8626.87,28756.23,0.6999999652249269,0,0.058,0.389,0,0,40.14999843512171,0
SHP000267,2023-05-09,IMP4524,EXP6781,USA,GBR,840733,Sea,1084.01,1699.0,5663.35,0.7000008828696797,0,0.145,0.416,0,0,41.995039729135584,0
SHP000268,2025-09-01,IMP8710,EXP5681,DEU,NGA,852872,Sea,329.93,21347.87,71159.56,0.6999999718941489,0,0.146,0.142,0,0,36.5299987352367,0
SHP000269,2023-06-26,IMP6992,EXP7606,USA,GBR,850440,Sea,3003.42,2308.49,7694.98,0.7000005198194148,0,0.051,0.183,0,1,41.925023391873665,0
SHP000270,2023-02-03,IMP6939,EXP5728,UAE,GBR,100630,Sea,683.75,15428.06,34884.08,0.557733499063183,1,0.2,0.162,0,0,39.33800745784324,0
SHP000271,2023-07-27,IMP2946,EXP3108,BRA,NGA,851712,Air,2439.08,10135.8,33786.0,0.7,0,0.307,0.118,1,0,44.464999999999996,0
SHP000272,2023-11-26,IMP6990,EXP3363,UAE,ZAF,730890,Air,1793.98,4490.37,14967.89,0.6999997995709482,0,0.097,0.18,0,0,36.554990980692665,0
SHP000273,2022-04-03,IMP1637,EXP3245,BRA,NGA,840733,Sea,1724.78,7341.7,24472.34,0.7000000817249188,0,0.195,0.496,0,0,44.34500367762135,0
SHP000274,2025-05-26,IMP9446,EXP3290,IND,USA,870323,Sea,496.23,8509.99,28366.62,0.6999998589891923,0,0.01,0.263,0,0,36.90999365451365,0
SHP000275,2025-06-16,IMP5902,EXP6511,NLD,NGA,420222,Sea,1954.87,2831.78,9439.27,0.7000001059403957,0,0.197,0.457,0,0,43.59500476731781,0
SHP000276,2025-02-26,IMP5911,EXP8780,BRA,GBR,870899,Sea,1056.44,8319.18,27730.6,0.7,0,0.163,0.337,0,0,40.684999999999995,0
SHP000277,2024-05-03,IMP6040,EXP1436,NLD,USA,720839,Sea,3727.04,26816.72,87556.59,0.6937212835721446,0,0.201,0.694,0,0,48.11245776074651,0
SHP000278,2022-04-16,IMP8871,EXP3793,DEU,GBR,880220,Sea,1067.56,6155.66,20518.85,0.6999997563216263,0,0.157,0.002,0,0,33.89498903447318,0
SHP000279,2023-05-12,IMP1517,EXP2800,UAE,GBR,401110,Air,937.82,3152.52,10508.4,0.7,0,0.202,0.165,0,0,37.82999999999999,0
SHP000280,2024-04-25,IMP4340,EXP7723,IND,NGA,720839,Sea,649.87,1973.89,6579.64,0.7000003039679983,1,0.317,0.397,0,0,52.195013678559924,0
SHP000281,2024-11-28,IMP4397,EXP6325,IND,GBR,100630,Air,1016.71,13171.1,43903.67,0.7000000227771391,0,0.13,0.191,0,0,37.270001024971265,0
SHP000282,2022-12-21,IMP8531,EXP9734,IND,ZAF,870323,Sea,1145.41,6709.34,22364.46,0.6999999105723993,0,0.251,0.131,0,0,37.88499597575797,0
SHP000283,2023-01-29,IMP5038,EXP5571,NLD,NGA,620342,Sea,712.43,2635.06,8783.54,0.7000002276986272,0,0.157,0.099,0,0,35.83501024643822,0
SHP000284,2023-03-01,IMP9011,EXP6194,ZAF,GBR,640399,Air,1591.26,1102.07,3579.62,0.6921265385711333,0,0.261,0.346,0,1,47.980694235701,0
SHP000285,2025-03-20,IMP9899,EXP7220,BRA,GBR,620342,Sea,240.91,2370.26,7900.87,0.70000012656834,0,0.066,0.435,0,0,41.190005695575294,0
SHP000286,2022-10-27,IMP5758,EXP1689,UAE,ZAF,730890,Land,2946.36,22211.79,67806.45,0.6724236411137878,0,0.149,0.031,0,1,39.11406385012045,0
SHP000287,2025-09-05,IMP5201,EXP8849,USA,NGA,730890,Land,444.28,5302.51,17675.02,0.699999773691911,0,0.305,0.469,0,1,51.45498981613599,0
SHP000288,2023-07-11,IMP3249,EXP2789,BRA,NGA,620342,Land,237.34,8132.93,27109.77,0.7000000368870706,0,0.115,0.343,0,0,40.08500165991818,0
SHP000289,2024-12-23,IMP4697,EXP4814,ZAF,GBR,610910,Sea,1174.35,7334.15,24447.17,0.70000004090453,0,0.104,0.512,0,0,43.30000184070386,0
SHP000290,2022-07-25,IMP3252,EXP1084,UAE,NGA,720839,Air,1022.7,9075.35,30251.17,0.7000000330565727,1,0.13,0.198,0,0,45.41000148754577,0
SHP000291,2024-09-01,IMP8822,EXP4267,USA,ZAF,850440,Sea,1098.01,8291.97,27639.9,0.7000000000000001,0,0.423,0.103,0,1,45.90500000000001,0
SHP000292,2022-05-02,IMP2465,EXP4804,DEU,USA,720839,Sea,334.44,1466.2,4887.34,0.7000004092205576,0,0.23,0.793,0,0,50.810018414925096,0
SHP000293,2022-12-27,IMP1595,EXP7504,NGA,GBR,420222,Sea,1250.48,5196.8,17322.66,0.6999998845442905,0,0.457,0.568,0,0,49.714994804493074,0
SHP000294,2022-01-19,IMP5888,EXP2758,CHN,USA,640399,Air,1119.21,57520.71,191735.71,0.7000000156465376,1,0.028,0.081,0,0,41.54000070409419,0
SHP000295,2025-08-06,IMP9901,EXP9590,NLD,ZAF,640399,Sea,1399.07,9412.15,27539.49,0.6582307805990597,0,0.109,0.403,0,1,45.315385126957686,0
SHP000296,2023-01-30,IMP2845,EXP6417,CHN,GBR,870323,Sea,393.23,26054.07,86846.9,0.7,0,0.293,0.597,0,0,47.834999999999994,0
SHP000297,2022-01-29,IMP6523,EXP5833,IND,NGA,620342,Air,737.74,1455.94,4853.15,0.7000010302586979,0,0.153,0.332,0,0,40.435046361641405,0
SHP000298,2025-08-01,IMP7643,EXP8007,ZAF,GBR,420222,Sea,567.0,6836.88,22789.61,0.7000001316389355,0,0.052,0.675,0,0,45.7800059237521,0
SHP000299,2023-01-14,IMP3303,EXP8822,USA,GBR,840733,Sea,1404.38,3067.82,10226.08,0.7000003911567287,0,0.09,0.496,0,0,42.770017602052796,0
SHP000300,2023-04-28,IMP8319,EXP5374,ZAF,NGA,070310,Sea,611.17,21050.46,70168.19,0.6999999572455838,0,0.429,0.101,0,0,39.954998076051275,0
SHP000301,2022-01-24,IMP5285,EXP6890,DEU,ZAF,880220,Air,477.3,15915.42,53051.39,0.6999999434510575,0,0.024,0.444,0,0,40.73999745529759,0
SHP000302,2022-11-24,IMP7642,EXP9233,NGA,USA,300490,Sea,830.98,1022.68,3408.92,0.6999988266078406,0,0.186,0.273,0,0,39.74994719735283,0
SHP000303,2023-08-28,IMP7021,EXP4618,DEU,ZAF,300490,Sea,821.01,31971.32,106571.08,0.7000000375336348,0,0.043,0.34,0,0,38.945001689013566,0
SHP000304,2025-05-25,IMP7121,EXP7813,CHN,NGA,852872,Sea,429.84,6440.84,21469.48,0.7000001863109866,0,0.103,0.175,0,1,42.5450083839944,0
SHP000305,2023-03-24,IMP5054,EXP2341,IND,USA,870899,Air,522.4,16473.33,54911.1,0.7,0,0.125,0.323,0,1,45.835,0
SHP000306,2025-03-01,IMP2838,EXP2011,BRA,GBR,730890,Sea,1575.17,20013.29,66226.18,0.6978039500390932,0,0.192,0.35,0,0,41.281177751759195,0
SHP000307,2022-11-03,IMP3695,EXP6375,BRA,USA,490199,Sea,135.63,3063.09,10210.3,0.7,0,0.268,0.411,0,1,49.739999999999995,0
SHP000308,2025-04-09,IMP9008,EXP2489,IND,ZAF,300490,Sea,510.49,5356.12,17853.75,0.7000002800532101,0,0.347,0.053,0,0,37.76501260239446,0
SHP000309,2024-11-17,IMP7806,EXP8484,IND,ZAF,100630,Sea,866.55,5613.88,16518.5,0.6601458970245482,0,0.148,0.405,0,0,40.02656536610467,0
SHP000310,2023-09-24,IMP1356,EXP7487,BRA,GBR,851712,Sea,1358.66,4571.8,12318.68,0.628872574009553,0,0.21,0.257,0,0,36.58926583042988,0
SHP000311,2022-04-03,IMP7941,EXP6644,GBR,NGA,490199,Sea,2234.26,2138.27,7127.58,0.7000005612002952,0,0.247,0.122,0,1,43.645025254013284,0
SHP000312,2022-05-22,IMP8734,EXP1519,BRA,USA,100630,Land,1245.54,6441.57,21471.89,0.6999998602824438,0,0.269,0.437,0,0,44.27499371270997,0
SHP000313,2025-08-15,IMP7887,EXP7135,CHN,NGA,401110,Air,371.51,22464.7,74882.35,0.7000000667714088,0,0.061,0.24,0,1,43.215003004713395,0
SHP000314,2024-02-13,IMP7154,EXP2314,UAE,ZAF,851712,Air,499.36,7620.29,25400.98,0.7000001574742392,0,0.092,0.09,0,0,34.68000708634076,0
SHP000315,2023-12-14,IMP2943,EXP3924,BRA,USA,401110,Sea,2056.4,2674.36,8914.55,0.7000005608808072,0,0.325,0.124,0,1,44.85502523963632,0
SHP000316,2023-04-02,IMP1056,EXP1372,UAE,ZAF,870323,Sea,671.5,2721.36,9071.21,0.7000003307166298,0,0.44,0.125,0,0,40.60001488224834,0
SHP000317,2024-02-16,IMP4762,EXP5055,IND,ZAF,870899,Sea,1608.2,10151.71,33839.04,0.7000000591033315,0,0.119,0.448,0,0,42.24500265964992,0
SHP000318,2022-08-20,IMP1527,EXP7868,CHN,GBR,620342,Sea,299.25,28187.99,93959.97,0.7000000106428301,1,0.36,0.169,0,0,48.280000478927356,0
SHP000319,2022-07-26,IMP1550,EXP8314,NGA,GBR,610910,Sea,3432.51,4773.44,15911.45,0.699999685760883,1,0.092,0.403,0,0,48.93998585923974,0
SHP000320,2024-04-03,IMP8191,EXP4839,NGA,GBR,610910,Air,337.22,29673.02,98910.05,0.6999999494490197,0,0.445,0.117,0,1,46.51499772520589,0
